Who decides to let it stay and protect the Mirage Kingdom, and continues to travel without it?	-0.8341
Why is Snorlax used for fanmade and official merchandise?	1.0442
Does Togepi have black eyes?	1.0442
Does it spend most of the daytime sleeping?	-0.8341
Is Jigglypuff voiced by Rachael Lillis in English?	1.0442
Was its originally voiced by Michael Haigney?	-1.4603
Who was one of 151 different designs conceived by Game Freak character development team and finalized by Ken Sugimori for the first generation of Pocket Monsters games Red and Green, which were localized outside Japan as Pokémon Red and Blue?	-1.4603
Is a fictional character in the Pokémon franchise owned by Nintendo the main protagonist of the Pokémon anime?	-1.4603
What is the name of the island that Ash Ketchum eats?	-0.8341
Where did Cameron begin traveling with the siblings, Clemont and Bonnie, along with Serena, whom Cameron had met during a summer camp in?	-0.8341
Did Jigglypuff first appear in the video games Pokémon Red?	1.0442
Was in addition it one of the Pokémon to get an Alola Form variant?	-1.4603
Where were evolutions popular Pokémon in?	-1.4603
Who was often the first person to record, so had to "imagine how the previous line will be said"?	-0.2080
Where did Ash place in the Top 16 in the Pokémon League?	1.0442
Known as the Shadow Pokémon, who is a dark-purple Pokémon with a roundish body?	1.0442
Does Togepi have red?	-1.4603
Has Gengar been well received by the media?	0.4181
To which place does character very similar appear as a playable character as well as in cameos in Pokémon Black 2, White 2, Gold, Silver, their remakes, Sun and Moon?	-0.2080
Who uses the grapefruits of the Grapefruit Islands sporadically, mostly opting to use other Pokémon due to the grapefruits of the Grapefruit Islands constantly sleeping?	-0.8341
What is the name of the All Nippon Airways plane that features Mewtwo?	1.0442
Where do friends travel with Cameron back to?	-0.8341
Which author called Snorlax the "laziest Pokémon known"?	1.0442
What happened to one Ash Ketchum personality?	-0.8341
What was the name of the Nintendo Sound Picture Box Mewtwo?	-1.4603
Where was episode not re-aired in?	1.0442
Where did uGO.com describe Charizard as a "winged, dragon-like creature" which is "able to breathe fire and smash opponents into red-tinged goo", but states that in?	-1.4603
Is Gyarados the evolved form of Magikarp?	1.0442
What is Togepi in the Pokémon anime?	-0.2080
What company is Jigglypuff a Pokémon species in?	0.4181
Where does form of Mewtwo, Shadow Mewtwo, appear as a boss character in?	-0.2080
Who is the host of the mini-game "Aqua Dash"?	1.0442
Is a Pokémon species in Nintendo?	-1.4603
Which author compared Snorlax to the character Sleepy from Snow White and the Seven Dwarfs?	1.0442
Who is among the most recognizable Pokémon, largely because is a central character in the Pokémon anime series?	1.0442
Is Jigglypuff portrayed by Leah Smith?	1.0442
In Pokémon Stadium and Pokémon Pinball, who appears as a final boss after all competitions have been completed?	1.0442
Is Gyarados voiced by Unshō Ishizuka in both Japanese?	-0.2080
What did the singing do for a Jigglypuff?	-0.2080
In Pokémon Sun and what other Pokémon has a unique Z-Move called "Pulverizing Pancake"?	-0.8341
Where is Meowth from?	0.4181
When did Viz release ten DVDs based around individual Pokémon?	0.4181
Who replaced Veronica Taylor in season nine when The Pokémon Company International took over the licensing, prompting a shift in recording studios?	0.4181
Why does Misty dislike Gyarados?	1.0442
Has Jigglypuff received generally positive reception?	1.0442
What is the best Pokémon in the series?	1.0442
How tall is Mewtwo?	1.0442
Which GamesRadar editor listed the "huggable pink blob" type Pokémon as one of the most overused Pokémon designs, stating that it had a memorable run on the anime?	1.0442
What is the use of a Jynx on the Kanto Elite Four member Lorelei team?	1.0442
What is the Japanese name for Meowth?	1.0442
Where is the Pokémon Mansion located?	1.0442
Where is meowth (or, known as Nyarth in the original Japanese language version) a Pokémon species in?	-0.2080
What does Togepi protect?	-0.2080
Is a Pokémon species in Nintendo?	-1.4603
Why is mewtwo as a child is voiced in Japanese by Fujiko Takimoto for the cd drama and Showtaro Morikubo for the anime, while in the English localization the voice actor mewtwo?	-1.4603
Who did a giant Gengar battle in "The Ancient Puzzle of Pokémopolis"?	0.4181
What did Kat Bailey think about the Pokémon HeartGold and SoulSilver?	1.0442
What is the ability of a Jynx to create a wispy band of ice around targets?	0.4181
Who walk in a dance-like fashion, wiggling their hips in a manner described by Nintendo as "seductive"?	-0.8341
Why did Veronica Taylor enjoy playing Ash?	1.0442
What is the reason why Mewtwo is so popular in North America?	1.0442
Which san Francisco Gate editor stated that a provided a few laughs in Pokémon The Movie 2000?	-0.8341
In which place is snorlax , known as Kabigon , a Pokémon species in?	-0.2080
What was the first time ash ketchum used Snorlax?	1.0442
Did Charizard first appear in the video games Pokémon Red?	-0.2080
Where did ash receive a major design overhaul for the Sun and Moon anime series, which started airing in?	-1.4603
Did it later appear in various merchandise?	-1.4603
During development of Pocket Monsters games Red and Green, which were localized outside Japan as Pokémon Red and Blue, which Game Freak illustrator adapted the character concept for the games?	-1.4603
What does author Maya götz suggest that Patricia dreams back to an early phase of her life that is symbolized by the "newly-hatched Togepi, needing protection"?	-1.4603
Where does Tobias bid farewell with Dawn?	-0.8341
What was the name of the DVDs that were released in 2006?	-0.8341
Who also captures one in Snack Attack?	-1.4603
What was the character concept for the Pocket Monsters games?	-0.2080
Why did in a later reader-based poll, it place ninth?	-1.4603
Why did Red catch Lax?	-0.2080
Who and Katherine Noll called Pokémon anime incarnation the "heart and soul of Team Rocket", and praised its anime incarnation as "funny and clever"?	-0.2080
What is the name of the ONM Pokémon cult favourite?	-1.4603
Which washington Post writer described a Jynx as having "explicitly, albeit grossly caricatured, womanly features", and challenged the assertion that the games crossed gender barriers with such?	-0.8341
In the Pokémon anime, who is one of the first second generation Pokémon revealed before the release of Pokémon Gold and Silver?	1.0442
Did Snorlax first appear in the video games Pokémon Red?	1.0442
Did Jynx first appear in the video games Pokémon Red?	1.0442
Which author wrote that a Meowth was popular among girls?	0.4181
Did shin-ichiro Miki?	-1.4603
Which in addition have large pink lips, saucer-like eyes, white arms, and long, blond hair?	-1.4603
Who is the final showdown between Charizard and Dragonite?	-1.4603
Who voiced Mewtwo's younger self in the Sound Picture Box: Mewtwo's Origin CD drama?	-0.2080
Why was this likely?	-1.4603
What was the biggest concern about Pokémon HeartGold and SoulSilver?	1.0442
Why is Togepi fill with joy?	1.0442
Where did Veronica Taylor state that the character was temporarily named Casey, which was the name later given to a recurring character in?	-0.2080
How did Charizard trainer defeat Team Rocket?	1.0442
Who has received mixed reception, GameSpy calling "downright silly", while IGN says is "by far the most powerful Pokémon of all"?	-1.4603
What is the best Pokémon in Red and Blue?	1.0442
Is it name a combination of the words "jiggly"?	-1.4603
Was he credited under the pseudonym "Philip Bartlett"?	-1.4603
Where does a Gyarados appear in Pokémon Mystery Dungeon: Explorers of Time and Explorers of Darkness?	-0.2080
What is the best design for a Gengar?	1.0442
Why did mewtwo refuse, stating it cannot harm the doctor, who it regards?	-0.8341
In which place is Charizard , known as Lizardon , a Pokémon species in?	1.0442
What was the first season of Pokémon owned by Nintendo?	-0.2080
Which actress voices a separate Mewtwo character in the prequel special Mewtwo: Prologue to Awakening and the film ExtremeSpeed Genesect: Mewtwo Awakens?	0.4181
What is Jigglypuff known as in Japan?	1.0442
What company is the Pokémon Pokémon franchise?	-0.8341
What is the only Pokémon that can learn flying moves?	1.0442
Does Jigglypuff evolve from Igglybuff when it reaches a certain point of happiness?	0.4181
Who, executive producer of Mewtwo Strikes Back, explained that, executive producer of Mewtwo Strikes Back "intentionally avoid using the term' kuron' [clone	-1.4603
Created by Ken Sugimori, who first appeared in the video games Pokémon Red and Blue and subsequent sequels, later appearing in various merchandise, spinoff titles, or animated and printed adaptations of the franchise?	-0.2080
What is the name of the Pokémon artist who cited A Gengar as being?	-0.2080
Outside of the main series, who has appeared in the Pokémon Ranger games?	0.4181
Who abandoned one Ash Ketchum?	-0.8341
Because Gold's Togepi was among the first of the new Pokémon from Pokémon Gold and Silver to appear in the anime, Gold's Togepi was popular amongst fans, which GamesRadar editor commenting that all fans could talk about was "Togepi this" and "Togepi that"?	0.4181
What is the only game that has Mewtwo as an unlockable player character that must be defeated before Mewtwo can be used?	0.4181
Created by Ken Sugimori, who first appeared in the video games Pokémon Red and Blue and subsequent sequels?	1.0442
Why did a Jigglypuff soon realise that a Jigglypuff was upset?	-0.8341
How can Gengar become a Gengar?	1.0442
Why is known as the Atrocious Pokémon, Gyarados the evolved form of Magikarp and Gyarados is well known in the Pokémon world for Gyarados fierce temper as well as Gyarados reputation for causing nothing but destruction so much?	-1.4603
Despite the resemblance, who is explicitly a Fire / Flying-type, not a Dragon-type, except in "Mega X" form?	1.0442
Why being despite not select it to appear?	-1.4603
What did Toshihiro Ono say Ash is one of the best characters to draw for the series?	-1.4603
Who commented that Ash and the other characters "loosened up" after the first ten episodes of the anime?	-0.8341
Created by Ken Sugimori, Mewtwo first appeared in the video games Pokémon Red and Blue and their sequels, and later appeared in various merchandise, spinoff titles, as well as animation adaptations of the franchise?	-1.4603
Is Togepi filled with joy?	-0.2080
Where is Snorlax has a cream-colored face, hands and feet, while the rest of its body teal in color head is also large, and Snorlax has a cream-colored face, hands and feet, while the rest of its body is teal in color has two small pointed teeth sticking out from?	-1.4603
Is Jynx a female-only species that resembles the Japanese mythical creatures Yamauba?	0.4181
In what year did ScrewAttack place Gengar at number 3 in top ten Ghosts in video game history?	1.0442
For the English dubbing, who provided the voice of Ash in the first eight seasons of the English adaption of the Pokémon anime, which was dubbed by 4Kids Entertainment?	0.4181
What company is Snorlax a Pokémon species in?	-0.2080
What was the only legitimate victory over Lt. Surge, Koga, and Ash?	-0.8341
What is the name of the Meowth in the Electric Tale of Pikachu manga series?	1.0442
What is the name of the main character of Pokémon Adventures?	1.0442
Does actress Reiko Takashima voice a separate Mewtwo character in the prequel special Mewtwo: Prologue to Awakening?	0.4181
How did GamesRadar editor Justin Towell describe a Meowth as one of the greatest Pokémon in the series?	-1.4603
What is the first evolution of Togepi?	1.0442
Is a cute baby Pokémon that is considered a symbol of good luck?	-1.4603
In which place did Togepi stars own minigame call "Tumbling Togepi"?	-0.2080
What company created the Pokémon series?	1.0442
Does Togepi have stubby hands?	1.0442
How does a Jigglypuff flatten its body?	0.4181
Was a fictional character in the Pokémon franchise owned by Nintendo voiced by Veronica Taylor from 1998 to 2006?	-0.8341
Did the film ExtremeSpeed Genesect: Mewtwo Awakens?	-1.4603
What was the first Togepi video game?	1.0442
Did Gyarados first appear in the video games Pokémon Red?	1.0442
When was the first Pokémon 747 aircraft made?	1.0442
Has Snorlax received mixed reception?	0.4181
Where is Snorlax a roadblock in Pokémon?	0.4181
Has Gyarados received generally positive reception?	0.4181
Why was a Meowth talk or walk on two legs, likely?	-1.4603
Togepi appears in all of the Smash Bros. games since Melee as a Poké Ball summon, using Metronome upon being released.	-1.4603
Has Snorlax been said to weigh over 1,000 pounds?	-0.8341
What is the name of the Nintendo game franchise?	0.4181
Where do the players learn about Mewtwo?	-0.2080
What is the name of the festival that will help build the ratings for Pokémon: Advanced Generation?	0.4181
In Pokémon Red and Blue and them remakes, Pokémon FireRed and LeafGreen, who is a rare Pokémon that is only available through trading with an in-game NPC?	1.0442
Why did the Japanese name of the Pokémon in Advertising Age make a remark about voodoo?	-0.2080
In Super Smash Bros. Brawl, who is playable, under the command of the Pokémon Trainer?	0.4181
What is the accent of Meowth in Go West?	0.4181
What did Loredane Lipperini say Gyarados resembled?	1.0442
What is the name of the Pokémon artist who referred to A Gengar as a favourite Pokémon?	1.0442
Where is Charizard known in the US?	-0.8341
What did the name Ash Ketchum take from?	1.0442
Where does the character in Pokémon FireRed and LeafGreen live?	1.0442
Where does Gyarados have one chance to catch a red Gyarados, and the incident triggers the battle against Team Rocket in the Rocket Hideout in?	-0.8341
When was a Gengar-themed mini-CD-ROM released?	1.0442
Who did Gengar fight with in the first episode of Pokémon Blue?	1.0442
Created by Ken Sugimori, who first appeared in the video games Pokémon Red and Blue and subsequent sequels, in addition it was one of the Pokémon to get an Alola Form variant?	-0.2080
Why did the book the Japanification of Children's Popular Culture additionally emphasize the player character's growth and development?	-0.8341
What is the most overused Pokémon design?	0.4181
Who provided the voice in Mewtwo Returns?	1.0442
Where is togepi a Pokémon in?	-0.2080
Who has had mixed reception, Game Daily describing himself as "adorable" and saying himself should have himself own game, while GamesRadar described it as "not all that useful" and said that would not have stood out if did not have such a large role in the anime?	-1.4603
Who, known as Satoshi in Japan, is a fictional character in the Pokémon franchise owned by Nintendo?	1.0442
In which place is Misty and Brock the only one to join Ash in the Orange Islands?	-0.2080
Is it voiced by Katsuyuki Konishi in the Japanese versions of the Pokémon anime?	-1.4603
Why are the Jynx cards in the Pokémon Trading Card Game sometimes purple?	1.0442
What is the first evolution of Togepi?	1.0442
Is the creature's younger self voiced by Fujiko Takimoto in the Sound Picture Box: Mewtwo's Origin CD drama?	-0.8341
Did Togepi then appear in the video games Pokémon Gold?	0.4181
Why did originally intending to call the species "Phantom", due to an existing trademark for a character with the same name they adapt?	-1.4603
What is the name of the Pokémon XD: Gale of?	-0.8341
Why are the item it adores collecting the most, however, coins?	-1.4603
When was the blue Pokémon 747 aircraft made?	1.0442
What type of Pokémon is Sabrina?	1.0442
Where is the "Big Dipper" often used?	0.1733
When were the Chinese constellations attested?	1.5623
Does origins for The 88 modern constellations likely go back to prehistory?	0.8678
Who, who wrote a piece called Sirius, has been claimed to have said on several occasions that, who wrote a piece called Sirius came from a planet in the star system?	-0.5212
Was a nationwide lobbying effort coordinated among astronomers?	-0.5212
When did the mirror polishing stop?	-1.2157
What is the relationship between Sirius B and bow and arrows?	0.8678
When did space based astronomy begin?	-0.5212
Is "Orion's belt" known as "Judge's stick" ?	0.1733
What is the Pinwheel Galaxy?	0.8678
Did the Rig Veda refer to the Orion Constellation as Mriga ?	0.8678
What is the south pole star of Orionis?	1.5623
Where is Sirius mentioned in Surah, An-Najm?	0.8678
What is the third largest constellation in the night sky?	1.5623
Did public spending cuts lead to The U.S. Congress deleting all funding for the telescope project?	0.1733
Is a constellation a group of stars that are considered to form imaginary outlines?	0.1733
Did Sirius serve as the body of a "Great Bird" constellation called Manu?	0.1733
What is the Butterfly Cluster?	0.8678
What was the name of the book that Christiaan Huygens wrote about the distance to Sirius?	1.5623
Is Orion a prominent constellation located on the celestial equator?	0.1733
What is caused by NGC 2787 higher than usual rate of star formation?	0.1733
Where is pole of Mars a little over two degrees away from 42 Draconis, while the north Celestial pole of Mars south pole is HD 40455, a relatively faint star in?	-0.5212
What is the brightest star in the night sky?	0.8678
What is the connection between galaxies and the Hubble telescope?	1.5623
Is shortened from New Latin stella polaris?	-0.5212
What is the goal of the "Hubble Deep Fields Initiative 2012"?	1.5623
Does the stella polaris always appear in the sky?	0.8678
Who will become the North Star some time around 5200 AD?	-0.5212
Is its shape said to resemble either a ladle?	-1.2157
Could a space-based telescope observe infrared?	0.8678
How old are the brightest stars in the trapezoid?	1.5623
How old is Alnilam?	0.1733
Did η Ursae Majoris?	-1.2157
Why did engineers determine that the gyro failures were?	-1.2157
Has Orion also been used as a symbol in the modern world?	0.1733
Was Sah closely linked with Sopdet?	1.5623
Where is the story set?	-1.2157
Who launched the orbiting solar telescope in 1962?	1.5623
What happened to the blood of the hunter?	0.1733
Do some astronomical naming systems give the constellation where a given celestial object is found along with a designation in order to convey an approximate idea of Some astronomical naming systems location in the sky?	-1.2157
What is NGC 2787?	-1.2157
What is the name Polaris shortened from?	-0.5212
What is IAU?	0.8678
What is the constellation where a given celestial object is found along with a designation in order to convey an approximate idea of Some what in the sky?	-0.5212
What is the story of Scorpio without Orion?	0.1733
In 1923, who — considered a father of modern rocketry, along with Robert H. Goddard and Konstantin Tsiolkovsky — published Die Rakete zu den Planetenräumen , which mentioned how a telescope could be propelled into Earth orbit by a rocket?	-0.5212
Why is it of a similar distance and size to Rigel, but appears much fainter?	0.1733
Did ε Ursae Majoris?	-1.2157
Are Dubhe known as the "pointer stars"?	0.1733
Did Ptolemy of Alexandria depict it as one of six red-coloured stars ?	0.1733
What is the naked eye star nearest to the geographic north pole?	0.8678
What did Noah Brosch explain in his book Sirius Matters?	-1.2157
Where were the earliest direct evidence for equatorial constellations?	-0.5212
Did Phaeton turn most of Africa into desert?	-0.5212
When was CANDELS referred to as "the largest project in the history of Hubble"?	0.8678
Did form a 28-sided irregular polygon?	-1.2157
Was Orion named after Orion?	-1.2157
How far away from Earth is the star 47 Ursae Majoris d?	0.8678
What is the name of the constellation that Petrus Plancius added in the late 16th century?	1.5623
When did the Egyptian civil calendar begin to wander backwards through the months?	1.5623
What is the zodiac sign of the tropical zodiac?	-0.5212
Why are the constellation boundaries, as set by Eugène Delporte in 1930, define?	-1.2157
What is the name of the educational series produced by ESA to share world-class scientific news with the public?	0.8678
How many large clusters are within 500 light years of the Sun?	0.8678
What is the Big Dipper called in China and Japan?	0.8678
How did the knowledge of northern and southern star patterns go back into Antiquity?	0.8678
Does the word "constellation" seem to come from the Late Latin term cnstellti?	0.1733
Where can fragmentary evidence be found on Greek constellations?	1.5623
What is the outer atmosphere of Sirius B?	0.1733
Did do the same?	-1.2157
In 2013, which deputy project manager projected that Hubble could survive into the 2020s?	0.8678
What is the alternative name for Betelgeuse?	1.5623
What are the Kappa Ursae Majorids?	-1.2157
Do the myths associated with Scorpio almost invariably also contain a reference to Orion?	-0.5212
What dynasty are the nonspecific star names found on oracle bones?	0.1733
Is ursa Major primarily known from the asterism of Ursa Major main seven relatively bright stars comprising the "Big Dipper"?	0.1733
How far away from Earth is Alnilam?	0.8678
Did the Earth grow chill?	-1.2157
Who gave "This stilla marisdrop of the Sea" as a Hebrew etymology of the name Maria?	0.8678
Does Scorpius contain many bright stars?	0.8678
What is NGC 2787?	-1.2157
Is frequently used as a symbol of the north?	-1.2157
Where is Orion is normally visible in the night sky, the Orion Constellation actually not visible in?	-1.2157
What is the origin of the 88 modern constellations?	0.8678
What is the year of Ursa Major?	0.1733
Why is Sirius A classified as an Am star?	1.5623
Did the star δ Sco?	-1.2157
What is the main feature of Ursa Major?	0.1733
Did Phaeton panic?	-1.2157
What is the name of the anthropologist who wrote the article in 1991?	1.5623
What is the Southern Cross constellation pointing to?	0.1733
What is the Chandra X-ray Observatory image showing Sirius B outshining?	0.8678
What is the name of the book that explained the cultural transfer of relatively modern astronomical information could have taken place in 1893?	0.1733
What are the stars of the Big Dipper all have?	-0.5212
What is the fastest known nova?	0.8678
Which of the seven sages is the most important?	0.8678
Why is the constellation of Libra divided into Libra location on the Milky Way?	-0.5212
Did the globular clusters Messier 6?	-1.2157
Is the brightest star in the Earth's night sky Sirius A one of Earth's near neighbours?	0.1733
What is the international collaboration between NASA, the European Space Agency, and the Canadian Space Agency?	-0.5212
What was the name of the French astronomer who created the 1763 equatorial constellations?	0.8678
Where are Dogon people an ethnic group in?	-0.5212
Where does this occur at?	-1.2157
What is the top tier Swedish football team IK Sirius currently playing in?	0.8678
Did the star once designate γ Sco is today known as σ Lib?	0.1733
What do the IAU do now?	-1.2157
How did the Wampanoag people refer to Ursa Major as "maske"?	-1.2157
What is the origin of the 88 modern constellations?	1.5623
Did the ancient Greeks observe?	-1.2157
Would Sirius have been noted to twinkle more in the unsettled weather conditions of early summer?	-0.5212
How old are the brightest stars in the trapezoid?	0.8678
How large is the mirror on the Hubble telescope?	1.5623
What are the dark nebulae in the Milky Way?	0.8678
Did Greek: Σῶθις?	-1.2157
When did the shuttle resumption of flights occur?	-0.5212
Where is M97, also called the Owl Nebula, a planetary nebula 1,630 light-years from?	-1.2157
What type of star is Meissa?	1.5623
What is the name of the constellation that is now divided between Draco and Quadrans?	0.1733
Who is a yellow giant 275 light years from Earth?	-1.2157
Was Ninshubur closely associated with the figure of a walking bird on Babylonian boundary stones?	0.8678
What is the name of the constellation of stars from the head and forelegs of Ursa Major?	-0.5212
Where do the seven largest stars of Ursa Major belong to Amenominakanushi?	0.1733
In what country is the sword called the saucepan in Australia?	-0.5212
What are the other stars that have motions heading toward a common point in Sagittarius called?	-0.5212
Did the origins of the zodiac probably date back into prehistory?	0.1733
Did making Ursa Major the third largest constellations in the night sky?	-1.2157
Where did distance will begin to increase and Sirius A will become fainter, but Sirius A will continue to be the brightest star in?	-1.2157
What was the WF/PC incorporated with?	0.1733
Why did this mean that COSTAR was no longer required?	-1.2157
Which constellation is Scorpius located between to the west and Sagittarius to the east?	-1.2157
What was the name of the southern constellation that became obsolete?	0.8678
Is according to one of the myths associated with Scorpio it written?	-0.5212
What is the best time to hope for rains?	0.8678
What is the effect of the wide field camera 3 on the view of the fields in the infrared and ultraviolet?	0.1733
Did the funding issues lead to something of a reduction in the scale of the telescope project?	0.1733
When was the Voyager 2 spacecraft launched?	1.5623
The top two stars in the Southern Cross, Sadr and Deneb, point to the north Celestial pole of what planet?	1.5623
When did Omega Carinae pass close to the stars Gamma Chamaeleontis , I Carinae, and Omega Carinae?	0.8678
Does it always appear due north in the sky to a precision better than one degree?	-1.2157
What is the constellation where a given celestial object is found along with a designation in order to convey an approximate idea of Some astronomical naming systems location in the sky?	-0.5212
Where was the earliest depiction of Orion found?	1.5623
Have many Hubble observations led to breakthroughs in astrophysics?	0.8678
What does the Southern Cross constellation function as?	0.1733
What did the River Styx sworn to do to Phaeton?	0.8678
Where is nGC 2787 an edge-on spiral galaxy located 55 million light-years from?	-0.5212
Is ursa Major a constellation in the northern sky?	0.1733
Does any given point in a celestial coordinate system lie in one of the modern constellations?	-0.5212
When was Scorpius identified by the Greek astronomer Ptolemy?	0.8678
What planets follow the ecliptic?	0.8678
Who published Cynosura seu Mariana Stella Polaris?	0.8678
How old are the stars in the early universe that JWST is trying to detect?	0.8678
Is it 1.64 times the mass of Jupiter?	-1.2157
What did Griffin say about a manned servicing mission?	0.1733
In what era was the celestial pole about equally distant from Cynosura and Ursae Minoris ?	0.8678
How high is Hubble in its low Earth orbit?	0.8678
Where did astronomy essentially adopt the older Babylonian system in the Hellenistic era, first introduced to?	-0.5212
Was on the star map the figure of the Rooster located below?	-1.2157
What was the first century of the Roman Empire?	-1.2157
Who wrote the De cursu stellarum ratio?	0.8678
What is NGC 6302?	-0.5212
Why is this star cluster so popular?	-1.2157
Are there many folk songs narrating the Harnu?	0.8678
How many days of work did the Perkin-Elmer schedules change?	-0.5212
Why do the celestial poles pass close to different stars at different times?	1.5623
What is the name of the star that Mary is stella maris is associated with?	0.8678
Is the classical Zodiac a product of a revision of the Old Babylonian system in later Neo-Babylonian astronomy 6th century BC?	0.1733
What is Scorpius-Centaurus?	0.8678
May be the Hebrew word for the zodiacal constellations?	-1.2157
Who is about twice as massive as the Sun and has an absolute visual magnitude of 1.42?	0.8678
What is the Greek word for "scorpion"?	0.8678
Is Scorpius one of the constellations of the zodiac?	1.5623
Was Alpha Ursae Minoris known as scip-steorra in 10th-century Anglo-Saxon England?	0.1733
How far from the northern celestial pole is Kappa Velorum?	0.8678
Where did Nonspecific Star names later categorized in the twenty-eight mansions have find on oracle bones unearthed at?	-1.2157
Was the division into Libra formalised during Roman times?	0.8678
How did the size and shape of the constellations differ from the ones assigned by the southern constellations?	1.5623
Is the Hubble Space Telescope a space telescope that was launched into low Earth orbit in 1990?	-0.5212
When will the northern celestial pole than Polaris travel through the Southern Cross?	-0.5212
Was Sah syncretized with Osiris?	0.1733
Does the classification indicate?	-1.2157
Become women to aroused?	-1.2157
What is the collision of Comet Shoemaker-Levy 9 with Jupiter in 1994?	-1.2157
Was it described as "burning"?	-1.2157
When is the sun in Scorpius?	-0.5212
Is he ferre from the place that we ben in?	-1.2157
What was the conclusion of the 1991 article in Current Anthropology anthropologist Walter van Beek?	0.8678
Why are the stars Merak and Dubhe know as the "pointer stars"?	1.5623
Did these groupings appear later in many of equatorial constellations?	-1.2157
Will so Sirius A slightly increase in brightness over the next 60,000 years?	0.8678
Where was the diameter of Sirius A measured?	-1.2157
Be can which resolved by the unaided eye?	-1.2157
With an overall magnitude of 8.0, who is significantly dimmer than the Great Orion Nebula that lies to the Great Orion Nebula south?	0.1733
When was the Owl Nebula discovered?	1.5623
Who identified Scorpius?	1.5623
What is the closest country to the equator?	1.5623
When is Orion most visible in the evening sky?	-1.2157
Which sir examined the spectrum of the star and observed a red shift?	0.8678
Where are the Javanese people from?	0.1733
Can Astronomers predict the past?	0.8678
Are groupings of stars called asterisms?	-0.5212
When did the Dutch navigators add 15 constellations to the southern constellations?	0.8678
During the 1st millennium BC, who was the bright star closest to the celestial pole, but was never close enough to be taken as marking the pole, and the Greek navigator Pytheas in ca?	-0.5212
How does Artemis hunt in the sky?	-1.2157
Be β Ursae Minoris was never close enough to taken as marking the pole?	-1.2157
How does the southern cross constellation function?	-0.5212
What is the goal of the Hubble Deep Fields Initiative?	1.5623
When was the name Polaris introduced?	1.5623
Who studied the stars of the Southern Hemisphere from 1750 until 1754 from Cape of Good Hope?	0.8678
Does Mriga mean Deer?	0.1733
Where did European explorers begin to travel to in the 15th to mid 18th century?	0.1733
What was the first to gain value using Scottish astronomer Thomas Henderson observations made in 1832-1833?	-1.2157
Are the Western-traditional constellations the forty-eight Greek classical patterns?	0.1733
Where does name come from?	-1.2157
When was the non-standard object SCP 06F6 discovered?	1.5623
When did the Hubble telescope become fully functional?	1.5623
When did the word constellation come into use in English?	1.5623
Who had an estimated 5 M ☉ and was a-type star when was still on the main sequence?	-0.5212
When will Iota Cephei become the North Star?	0.1733
Were large scale letter-writing campaigns organized?	-0.5212
Where did Edmond Halley discover the proper motion of the hitherto presumed "fixed" stars after comparing contemporary astrometric measurements with those given in?	0.8678
Is polar star a name of Polaris in the constellation Ursa Minor?	0.1733
Where is the name Alhabor used on medieval astrolabes?	-1.2157
How does the constellation of bears originate?	-0.5212
What is the constellation of the zodiac?	-1.2157
Where is messier 6 a globular cluster of magnitude 7.3 , 33,000 light-years from?	-1.2157
What is the northern asterism known as?	0.1733
Did consume Sirius A resources?	-1.2157
Why did just as the appearance of Sirius in the morning sky marked summer in Greece, it mark?	-1.2157
Is a more modern astronomical sense of the term "constellation" simply as a recognisable pattern of stars whose appearance is associated with mythological characters?	-0.5212
What is Messier 6?	0.1733
How long is the period of U Scorpii?	0.1733
Does have since The ancient name of Ursa Minor?	-1.2157
What is the name of the asterism of Alnitak and Mintaka?	-1.2157
How long did the star Sco flare in July 2000?	1.5623
Is Orion one of the most conspicuous?	-0.5212
What month is the solstice?	-0.5212
What is the name of the seven sages?	-0.5212
Who will become closer to the northern celestial pole than The name stella polaris around 3000 AD?	-1.2157
What is the name of the constellation of stars from the head and forelegs of Ursa Major?	-0.5212
When was SN 2014J observed in M82?	0.8678
When did the ST-ECF move to the European Space Astronomy Centre?	1.5623
Are ω² Scorpii an optical double?	0.8678
Why is sigma octantis barely visible on a clear night?	1.5623
Are north of the celestial equator circumpolar constellations?	0.8678
Why were but these results dismiss, thus missing the opportunity to catch the error?	-1.2157
What will happen if Rigel is a B-type blue supergiant?	0.8678
How did Sirius A become a red giant?	1.5623
How many constellations were identified by Ptolemy in the second century?	0.8678
What is the Greek mythological reference to in Scorpio?	-0.5212
Is the ability to resolve the two stars with the naked eye often quoted as a test of eyesight?	0.1733
Why are the five sky regions selected?	-1.2157
What is the study of the intergalactic medium?	0.1733
Why is the current surface temperature cool?	-1.2157
During what years of the final servicing mission in 2009, before the optical corrections, did the telescope still carry out a large number of productive observations of less demanding targets?	1.5623
How often does Ursae Majoris c orbit?	-1.2157
Who mapped the stars in Books VII and VIII of Ptolemy of Alexandria Almagest?	0.8678
Why is finally, the background sky darker in space than on the ground?	0.8678
How does the identity of the pole stars change over time?	0.8678
What are the names of the stars in the asterism?	1.5623
What is the Hebrew calendar?	0.8678
What is the name of the planet that Orion is known as Menelvagor?	-1.2157
Why do the javanese people of Indonesia call the constellation of Libra or Kalapa Doyong ?	0.1733
Was the constellation Libra considered to be claws of Scorpius in Ancient Greek times?	0.8678
Was Phaeton adamant?	-1.2157
Who is the closest to the northern celestial pole than Polaris around 3000 AD?	0.8678
What is the Mirror of Orion?	1.5623
Where is NGC 1999 an emission nebula located 6400 light-years from?	-0.5212
